id_documento,id_siniestro,tipo_documento,url_archivo,fecha_carga,fecha_emision,entregado,es_legible,posible_adulteracion,inconsistencia_detectada,observacion
doc-c573fbc9,sin-24f452fd,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c573fbc9.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-bb536f53,sin-b1d94446,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-bb536f53.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-b55bcc73,sin-b1d94446,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b55bcc73.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-1e940984,sin-b1d94446,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1e940984.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-3058bc84,sin-d5f437b7,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3058bc84.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-74e6729a,sin-b16f11af,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-74e6729a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ceebabfc,sin-b16f11af,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ceebabfc.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-0acb6084,sin-e39f3b55,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0acb6084.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-98516ae8,sin-e39f3b55,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-98516ae8.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-8c53fa41,sin-e5e88a58,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8c53fa41.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-4ef3ad9d,sin-e5e88a58,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-4ef3ad9d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-5f5c9798,sin-e5e88a58,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5f5c9798.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-5991dafd,sin-d015d7ae,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5991dafd.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-21aff8c1,sin-d015d7ae,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-21aff8c1.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-7fea1eab,sin-254183f7,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7fea1eab.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d884b738,sin-254183f7,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d884b738.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-02b5bf64,sin-f674edfd,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-02b5bf64.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-edc83e7c,sin-f674edfd,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-edc83e7c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-398ebc4a,sin-f674edfd,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-398ebc4a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-7efb1a4d,sin-4cdbd51b,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7efb1a4d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-b8ec5cc2,sin-4cdbd51b,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b8ec5cc2.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f5c2725c,sin-e1cf1d52,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f5c2725c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-25f5b088,sin-e1cf1d52,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-25f5b088.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ed74f7c3,sin-4b907c0e,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ed74f7c3.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d123936a,sin-37704499,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d123936a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-41805bec,sin-37704499,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-41805bec.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-6ca0a97f,sin-37704499,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6ca0a97f.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-48272b48,sin-8781f4f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-48272b48.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-58bf6c1d,sin-8781f4f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-58bf6c1d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-2196a7bf,sin-8781f4f0,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2196a7bf.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-6feb1a17,sin-a22b131a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6feb1a17.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-7758b15a,sin-a22b131a,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7758b15a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-97670a90,sin-ab80a399,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-97670a90.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f18420db,sin-ab80a399,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f18420db.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-1dc7abbe,sin-41b381e2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1dc7abbe.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f328b162,sin-41b381e2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f328b162.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d5b0cb42,sin-41b381e2,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d5b0cb42.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-4e7c475a,sin-8f6f3649,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-4e7c475a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f6479da1,sin-8f6f3649,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f6479da1.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-3248d27a,sin-8f6f3649,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3248d27a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-e9c0460a,sin-1b328a4b,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e9c0460a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-e93b6a8a,sin-1b328a4b,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e93b6a8a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d0c23def,sin-4fbd3f81,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d0c23def.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-a0553327,sin-6fb795ea,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a0553327.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-5287f447,sin-6fb795ea,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5287f447.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-6f42f19a,sin-95604819,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6f42f19a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-a5c6f32d,sin-99af6203,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a5c6f32d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-0ca94a32,sin-99af6203,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0ca94a32.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f6f46acf,sin-99af6203,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f6f46acf.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-76bb2a2c,sin-541aa844,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-76bb2a2c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-284416d4,sin-541aa844,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-284416d4.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-a8600533,sin-5c981995,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a8600533.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ef2e5272,sin-5c981995,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ef2e5272.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d44d936e,sin-2b7708b0,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d44d936e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f0788f0e,sin-a8ea0d94,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f0788f0e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-9e17a71c,sin-16711231,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9e17a71c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-c931a7a1,sin-16711231,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-c931a7a1.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-76d8dac7,sin-8918a3c1,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-76d8dac7.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-349e7b67,sin-8918a3c1,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-349e7b67.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-3211492e,sin-8918a3c1,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3211492e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ebd2a1b4,sin-1817476e,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ebd2a1b4.pdf,2026-05-28T09:47:53.631887+00:00,,True,False,True,False,
doc-a1b7a725,sin-ce8ab128,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a1b7a725.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-35a6e9cd,sin-e2d7fca7,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-35a6e9cd.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-a4bfa286,sin-e2d7fca7,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a4bfa286.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-09076a6e,sin-e4bb37d8,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-09076a6e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-90db1417,sin-e4bb37d8,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-90db1417.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d8f0fe41,sin-7598681c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d8f0fe41.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-bfd2371e,sin-7598681c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-bfd2371e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-0522744e,sin-7598681c,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0522744e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-faeda4c7,sin-59142fc2,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-faeda4c7.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-b65b0702,sin-59142fc2,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b65b0702.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-edb8809d,sin-af57f1cc,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-edb8809d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-0b167e32,sin-af57f1cc,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-0b167e32.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-590fb8ab,sin-af57f1cc,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-590fb8ab.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-1e5d9b3c,sin-6903c4a6,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1e5d9b3c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ed185450,sin-6903c4a6,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ed185450.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ee508498,sin-eb27b03a,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ee508498.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ad20d071,sin-f6674517,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ad20d071.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-9d6149fe,sin-adbee246,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9d6149fe.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-fac0c0e4,sin-adbee246,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-fac0c0e4.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-7e2ebf4d,sin-adbee246,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-7e2ebf4d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-266f9fb2,sin-4a4ce25f,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-266f9fb2.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-2195c98d,sin-4a4ce25f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2195c98d.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-4e0e58bc,sin-fe47f33b,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-4e0e58bc.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-bbcbf799,sin-fe47f33b,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-bbcbf799.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-685cf811,sin-fe47f33b,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-685cf811.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-af4410af,sin-aae69cde,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-af4410af.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-41ae5d4c,sin-9589ecc2,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-41ae5d4c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-a5f2c97c,sin-9589ecc2,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-a5f2c97c.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-5b47cf5a,sin-9589ecc2,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-5b47cf5a.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-260538f9,sin-801938a7,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-260538f9.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-8d5e90aa,sin-801938a7,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8d5e90aa.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-87a20e43,sin-801938a7,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-87a20e43.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-4d41ca87,sin-35aad44e,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-4d41ca87.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-84edda64,sin-35aad44e,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-84edda64.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-beff8afd,sin-9a1a80af,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-beff8afd.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-aebf118f,sin-9a1a80af,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-aebf118f.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-b0c27f7b,sin-0eb82762,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b0c27f7b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-3eacf1bd,sin-14822dd8,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-3eacf1bd.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-54a5ea87,sin-b6b8daef,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-54a5ea87.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-1b9e33e7,sin-b6b8daef,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1b9e33e7.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-be9dee36,sin-b6b8daef,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-be9dee36.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-092d234b,sin-f61bc864,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-092d234b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-cdb2168b,sin-bfe2c077,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-cdb2168b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f8b593f9,sin-24a6754c,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f8b593f9.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-2388f937,sin-24a6754c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-2388f937.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f1ad6ea9,sin-24a6754c,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f1ad6ea9.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ffad5cf5,sin-a71ec1e5,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ffad5cf5.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-e4f967ad,sin-a71ec1e5,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-e4f967ad.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-f1b01932,sin-a71ec1e5,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-f1b01932.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-ccab81a6,sin-d9a80e24,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-ccab81a6.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-93ff5abb,sin-d9a80e24,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-93ff5abb.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-dd0b2435,sin-786fbffa,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-dd0b2435.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-b774a691,sin-786fbffa,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-b774a691.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-439e8e5b,sin-8859f704,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-439e8e5b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-9c671d34,sin-92d79b1d,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9c671d34.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-721bf862,sin-92d79b1d,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-721bf862.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-9d6fdbf3,sin-92d79b1d,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-9d6fdbf3.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-8cdfeaed,sin-3f491d6f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-8cdfeaed.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-799e2b64,sin-3f491d6f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-799e2b64.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-dca36ec9,sin-3f491d6f,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-dca36ec9.pdf,2026-05-28T09:47:53.631887+00:00,,True,False,True,False,
doc-760b5bbb,sin-e2d91904,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-760b5bbb.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-34ac6002,sin-1b0e5c9f,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-34ac6002.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-6fd9c439,sin-9d793ee3,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6fd9c439.pdf,2026-05-28T09:47:53.631887+00:00,,True,False,True,False,
doc-1a85ac0b,sin-9d793ee3,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-1a85ac0b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-6423621b,sin-9d793ee3,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6423621b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-6d28a29e,sin-14313570,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-6d28a29e.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-abf65c10,sin-14313570,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-abf65c10.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-d110f06b,sin-14313570,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-d110f06b.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-27815369,sin-8f028469,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-27815369.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-44f29286,sin-8f028469,INFORME DE PERITAJE,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-44f29286.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-082a7fac,sin-8f028469,COPIA DE CÉDULA,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-082a7fac.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
doc-908f07b7,sin-aeab048e,FACTURA DE REPARACIÓN,https://tu-bucket.supabase.co/storage/v1/object/public/claims/doc-908f07b7.pdf,2026-05-28T09:47:53.631887+00:00,,True,True,False,False,
