id_poliza,id_asegurado,numero_poliza,ramo,fecha_inicio_vigencia,fecha_fin_vigencia,monto_asegurado,suma_asegurada,prima,deducible,canal_venta,ciudad,tipo_cobertura,estado_poliza
pol-e260cd1f,ase-1303ab25,POL-2E12EA307AC4,VEHICULOS,2026-03-01T09:47:46.54632+00:00,2027-03-01T09:47:46.54632+00:00,34457.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-b1e16d3a,ase-53dc20b6,POL-2B89483854B5,VEHICULOS,2026-03-12T09:47:46.54632+00:00,2027-03-12T09:47:46.54632+00:00,16511.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-f6ad9a83,ase-c527f248,POL-9CCB24DC414A,VEHICULOS,2026-04-09T09:47:46.54632+00:00,2027-04-09T09:47:46.54632+00:00,37261.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-b787220c,ase-b9a2111c,POL-2404590E78BB,VEHICULOS,2026-05-14T09:47:46.54632+00:00,2027-05-14T09:47:46.54632+00:00,13085.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-3184f550,ase-8710928c,POL-65E6E70F5548,VEHICULOS,2026-03-22T09:47:46.54632+00:00,2027-03-22T09:47:46.54632+00:00,39511.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-7b5bbcbb,ase-e8186923,POL-04BA6BB2E8C5,VEHICULOS,2026-03-11T09:47:46.54632+00:00,2027-03-11T09:47:46.54632+00:00,18311.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-fd22cad7,ase-dca0488e,POL-B531F190E657,VEHICULOS,2026-03-28T09:47:46.54632+00:00,2027-03-28T09:47:46.54632+00:00,14558.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6931e804,ase-8112fb16,POL-E30095F0F06D,VEHICULOS,2026-03-24T09:47:46.54632+00:00,2027-03-24T09:47:46.54632+00:00,19701.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-a641a9b6,ase-879b7484,POL-4DCDCD7EA0DB,VEHICULOS,2026-03-27T09:47:46.54632+00:00,2027-03-27T09:47:46.54632+00:00,20541.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3919b9d5,ase-1383b765,POL-3F823147CADE,VEHICULOS,2026-03-19T09:47:46.54632+00:00,2027-03-19T09:47:46.54632+00:00,12078.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-9d72015b,ase-6246b34f,POL-ABE768DBC204,VEHICULOS,2026-03-05T09:47:46.547315+00:00,2027-03-05T09:47:46.547315+00:00,40278.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-615b9a9c,ase-c1f41494,POL-366AE5728F86,VEHICULOS,2026-04-04T09:47:46.547315+00:00,2027-04-04T09:47:46.547315+00:00,36273.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-b17ba360,ase-66802816,POL-19579908CE91,VEHICULOS,2026-02-27T09:47:46.547315+00:00,2027-02-27T09:47:46.547315+00:00,40112.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-5ba5c4c7,ase-27047976,POL-001CFB3A7991,VEHICULOS,2026-03-27T09:47:46.547315+00:00,2027-03-27T09:47:46.547315+00:00,36984.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-277431f3,ase-d0425a3b,POL-5420844482F6,VEHICULOS,2026-03-13T09:47:46.547315+00:00,2027-03-13T09:47:46.547315+00:00,18403.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4b36bc82,ase-7d0fafee,POL-29B3E861EF21,VEHICULOS,2026-05-10T09:47:46.547315+00:00,2027-05-10T09:47:46.547315+00:00,28680.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-3f5aa9d8,ase-04da1af5,POL-9F329A01A1BC,VEHICULOS,2026-04-28T09:47:46.547315+00:00,2027-04-28T09:47:46.547315+00:00,17493.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-727573d9,ase-92a47620,POL-0E7C6B7DE109,VEHICULOS,2026-03-12T09:47:46.547315+00:00,2027-03-12T09:47:46.547315+00:00,38781.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-dd322f21,ase-64c32ee5,POL-72985EE371D1,VEHICULOS,2026-05-03T09:47:46.547315+00:00,2027-05-03T09:47:46.547315+00:00,12358.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-c29ea9ed,ase-d9cb78b3,POL-A2D0A909D4E6,VEHICULOS,2026-05-27T09:47:46.547315+00:00,2027-05-27T09:47:46.547315+00:00,19722.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-497cb876,ase-c16e2365,POL-449F22058DBE,VEHICULOS,2026-05-27T09:47:46.547315+00:00,2027-05-27T09:47:46.547315+00:00,36577.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-b6849ce2,ase-f274e5c1,POL-6063779858D3,VEHICULOS,2026-05-01T09:47:46.547315+00:00,2027-05-01T09:47:46.547315+00:00,32702.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-7c947d66,ase-61c23c5c,POL-CBDBAD197C24,VEHICULOS,2026-04-11T09:47:46.547315+00:00,2027-04-11T09:47:46.547315+00:00,18985.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-e0d5b300,ase-52372c14,POL-38B9A9EC3CE2,VEHICULOS,2026-04-03T09:47:46.547315+00:00,2027-04-03T09:47:46.547315+00:00,28622.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-97468099,ase-c2dfbbf8,POL-8C8AD6C7FFFE,VEHICULOS,2026-03-20T09:47:46.547315+00:00,2027-03-20T09:47:46.547315+00:00,39758.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-fdb2f20f,ase-b377d5bf,POL-88BB7A0D79A2,VEHICULOS,2026-04-11T09:47:46.547315+00:00,2027-04-11T09:47:46.547315+00:00,30059.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-a301f336,ase-4049d5e2,POL-9B466DFA7605,VEHICULOS,2026-04-07T09:47:46.547315+00:00,2027-04-07T09:47:46.547315+00:00,25349.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-bc48e9d8,ase-66f984f6,POL-39B19A46AFB8,VEHICULOS,2026-03-18T09:47:46.547315+00:00,2027-03-18T09:47:46.547315+00:00,43619.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-94ecf881,ase-6bb02048,POL-7C504E4A931A,VEHICULOS,2026-04-10T09:47:46.547315+00:00,2027-04-10T09:47:46.547315+00:00,43703.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-c8ba6409,ase-5ec83233,POL-097289527F51,VEHICULOS,2026-04-18T09:47:46.547315+00:00,2027-04-18T09:47:46.547315+00:00,34567.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-1aa14342,ase-903aedf1,POL-6A6F70CBC7B5,VEHICULOS,2026-04-07T09:47:46.547315+00:00,2027-04-07T09:47:46.547315+00:00,21048.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7000897b,ase-1dbf50b2,POL-B2013057BC8B,VEHICULOS,2026-05-12T09:47:46.547315+00:00,2027-05-12T09:47:46.547315+00:00,27058.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-fe9fc348,ase-652910dd,POL-900A5814B9D2,VEHICULOS,2026-02-27T09:47:46.547315+00:00,2027-02-27T09:47:46.547315+00:00,22603.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1bc86f68,ase-5472e6d6,POL-5D69699FE76D,VEHICULOS,2026-04-30T09:47:46.547315+00:00,2027-04-30T09:47:46.547315+00:00,38251.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-2d944a44,ase-66c0072c,POL-301CB3D7D47C,VEHICULOS,2026-03-18T09:47:46.547315+00:00,2027-03-18T09:47:46.547315+00:00,15411.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-aa923661,ase-1f24b848,POL-E2E21BBA55A1,VEHICULOS,2026-04-08T09:47:46.547315+00:00,2027-04-08T09:47:46.547315+00:00,12346.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-838c61d8,ase-6d348ea2,POL-017D7C89AB9C,VEHICULOS,2026-05-09T09:47:46.547315+00:00,2027-05-09T09:47:46.547315+00:00,42911.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-17e584da,ase-b822c5fd,POL-CE1B9641E5F3,VEHICULOS,2026-04-02T09:47:46.547315+00:00,2027-04-02T09:47:46.547315+00:00,17776.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-822bf171,ase-ac571c54,POL-F1DEA284B5C5,VEHICULOS,2026-04-24T09:47:46.547315+00:00,2027-04-24T09:47:46.547315+00:00,26533.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-cccfb8cd,ase-d0063b12,POL-D3D73C92BE33,VEHICULOS,2026-05-17T09:47:46.547315+00:00,2027-05-17T09:47:46.547315+00:00,14474.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-bc9245fc,ase-5c4573be,POL-0FF6A9900F23,VEHICULOS,2026-04-08T09:47:46.547315+00:00,2027-04-08T09:47:46.547315+00:00,38256.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-4d27e7a5,ase-9078e569,POL-1CDEE7B15B8C,VEHICULOS,2026-03-05T09:47:46.547315+00:00,2027-03-05T09:47:46.547315+00:00,30774.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7e8254f6,ase-3311fac9,POL-083A3188539A,VEHICULOS,2026-03-12T09:47:46.547315+00:00,2027-03-12T09:47:46.547315+00:00,15765.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8f663ff3,ase-c4451b75,POL-94F53518F9EC,VEHICULOS,2026-03-07T09:47:46.547315+00:00,2027-03-07T09:47:46.547315+00:00,44398.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-42b41505,ase-1fb9b52f,POL-08C1B569F2D3,VEHICULOS,2026-05-26T09:47:46.547315+00:00,2027-05-26T09:47:46.547315+00:00,25219.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-fe6c6910,ase-50de0cd6,POL-8F1B4D03A1B8,VEHICULOS,2026-03-22T09:47:46.547315+00:00,2027-03-22T09:47:46.547315+00:00,30743.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-faebeedf,ase-ee7981ef,POL-E79A57F13729,VEHICULOS,2026-05-23T09:47:46.547315+00:00,2027-05-23T09:47:46.547315+00:00,27182.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-5ab75ad5,ase-268f3489,POL-735623DCA1BB,VEHICULOS,2026-05-06T09:47:46.547315+00:00,2027-05-06T09:47:46.547315+00:00,14363.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-340d3b1b,ase-65a703f6,POL-E22499F24912,VEHICULOS,2026-04-27T09:47:46.547315+00:00,2027-04-27T09:47:46.547315+00:00,12018.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-99bbb85d,ase-448ec949,POL-6ED50FA27934,VEHICULOS,2026-05-16T09:47:46.547315+00:00,2027-05-16T09:47:46.547315+00:00,30083.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-229b78ae,ase-f327cbb2,POL-BEAC58C7D179,VEHICULOS,2026-04-12T09:47:46.547315+00:00,2027-04-12T09:47:46.547315+00:00,37896.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-1f598c64,ase-fdb5ace0,POL-D2A87B622F2A,VEHICULOS,2026-03-13T09:47:46.547315+00:00,2027-03-13T09:47:46.547315+00:00,25127.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6be6afaa,ase-056262be,POL-66724FC772FB,VEHICULOS,2026-05-26T09:47:46.547315+00:00,2027-05-26T09:47:46.547315+00:00,16496.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d228a172,ase-e3029e01,POL-CB8F6CD9A626,VEHICULOS,2026-03-18T09:47:46.547315+00:00,2027-03-18T09:47:46.547315+00:00,30644.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6928e0a7,ase-cd5241c6,POL-3F94AE85DD72,VEHICULOS,2026-03-17T09:47:46.547315+00:00,2027-03-17T09:47:46.547315+00:00,34812.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-a718e788,ase-249ae90c,POL-0AAFFE0D8E16,VEHICULOS,2026-04-22T09:47:46.547315+00:00,2027-04-22T09:47:46.547315+00:00,26830.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-271713c6,ase-7a718ad2,POL-9E6F506C2A97,VEHICULOS,2026-05-03T09:47:46.547315+00:00,2027-05-03T09:47:46.547315+00:00,41803.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-54ff5d00,ase-258bb066,POL-CE39DDC34234,VEHICULOS,2026-03-15T09:47:46.547315+00:00,2027-03-15T09:47:46.547315+00:00,12304.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-d77564f6,ase-c1e47d32,POL-F3E5B00D704B,VEHICULOS,2026-05-05T09:47:46.547315+00:00,2027-05-05T09:47:46.547315+00:00,38681.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3b867816,ase-aab9a946,POL-61FAF628AFA7,VEHICULOS,2026-05-14T09:47:46.547315+00:00,2027-05-14T09:47:46.547315+00:00,16743.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-7b874c56,ase-2488c638,POL-BE48E97831A8,VEHICULOS,2026-04-20T09:47:46.547315+00:00,2027-04-20T09:47:46.547315+00:00,34280.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-6c9fb165,ase-6c813e99,POL-F2A233FE623E,VEHICULOS,2026-03-23T09:47:46.547315+00:00,2027-03-23T09:47:46.547315+00:00,28888.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3668c886,ase-48942e6c,POL-81DEEE284981,VEHICULOS,2026-03-15T09:47:46.547315+00:00,2027-03-15T09:47:46.547315+00:00,28393.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e675f592,ase-0145aba9,POL-60482D540EFD,VEHICULOS,2026-04-01T09:47:46.547315+00:00,2027-04-01T09:47:46.547315+00:00,36712.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-2706fbc3,ase-b3c2280c,POL-50E28E3E8D20,VEHICULOS,2026-03-27T09:47:46.547315+00:00,2027-03-27T09:47:46.547315+00:00,27943.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-cc37ce74,ase-eced922b,POL-6DDCF84D193C,VEHICULOS,2026-03-30T09:47:46.547315+00:00,2027-03-30T09:47:46.547315+00:00,42193.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e424bbdf,ase-bd69de0b,POL-EFF4D2DCE44A,VEHICULOS,2026-05-24T09:47:46.547315+00:00,2027-05-24T09:47:46.547315+00:00,43586.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-8c228494,ase-f5949be0,POL-DBD6730DCCEB,VEHICULOS,2026-04-24T09:47:46.547315+00:00,2027-04-24T09:47:46.547315+00:00,16427.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-6f88ba48,ase-a310fdf9,POL-29C7635ED455,VEHICULOS,2026-03-07T09:47:46.547315+00:00,2027-03-07T09:47:46.547315+00:00,26442.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-0156cd5f,ase-b67ed36d,POL-9EEF5FC41954,VEHICULOS,2026-02-27T09:47:46.547315+00:00,2027-02-27T09:47:46.547315+00:00,27068.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-b1a9aed6,ase-34e37cf3,POL-5833A03C8D63,VEHICULOS,2026-04-05T09:47:46.547315+00:00,2027-04-05T09:47:46.547315+00:00,35140.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-870745c9,ase-f53c02c3,POL-2A3FC9E7AEC3,VEHICULOS,2026-03-20T09:47:46.547315+00:00,2027-03-20T09:47:46.547315+00:00,12637.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-30e01362,ase-19eb16c4,POL-D10036921DDE,VEHICULOS,2026-04-24T09:47:46.547315+00:00,2027-04-24T09:47:46.547315+00:00,28269.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-8715ff40,ase-b03b0f4a,POL-E504FA4D2CC0,VEHICULOS,2026-05-16T09:47:46.547315+00:00,2027-05-16T09:47:46.547315+00:00,38144.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-3a784f1c,ase-58d5a907,POL-3F042EA39A8F,VEHICULOS,2026-04-14T09:47:46.547315+00:00,2027-04-14T09:47:46.547315+00:00,16982.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-14c2d24e,ase-436b84b5,POL-5846B2DB3E14,VEHICULOS,2026-05-05T09:47:46.547315+00:00,2027-05-05T09:47:46.547315+00:00,43231.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-0c8983b0,ase-cf59c6ec,POL-903541D0385C,VEHICULOS,2026-04-12T09:47:46.547315+00:00,2027-04-12T09:47:46.547315+00:00,26323.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-a225178f,ase-94e075ac,POL-3C9FEA7C5497,VEHICULOS,2026-04-23T09:47:46.547315+00:00,2027-04-23T09:47:46.547315+00:00,23978.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-836aa1cc,ase-2d3bbe5d,POL-8DCCC6F9F44C,VEHICULOS,2026-03-01T09:47:46.547315+00:00,2027-03-01T09:47:46.547315+00:00,24462.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-2a47586b,ase-5b720027,POL-95A6D392E949,VEHICULOS,2026-05-02T09:47:46.547315+00:00,2027-05-02T09:47:46.547315+00:00,27391.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-d06211f3,ase-163d0877,POL-A9DEEA8AFC38,VEHICULOS,2026-04-27T09:47:46.547315+00:00,2027-04-27T09:47:46.547315+00:00,29393.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-776cd384,ase-632bedcf,POL-442861ED0D4D,VEHICULOS,2026-04-28T09:47:46.547315+00:00,2027-04-28T09:47:46.547315+00:00,25288.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d05c0a93,ase-04345502,POL-E04D306C4FB6,VEHICULOS,2026-03-09T09:47:46.547315+00:00,2027-03-09T09:47:46.547315+00:00,35332.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-1f8c6e0f,ase-98721725,POL-C27DFA008E65,VEHICULOS,2026-05-14T09:47:46.547315+00:00,2027-05-14T09:47:46.547315+00:00,19856.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-ac12f793,ase-953a418a,POL-AB0AE431392D,VEHICULOS,2026-03-02T09:47:46.547315+00:00,2027-03-02T09:47:46.547315+00:00,44287.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-6c827bd9,ase-66a37f2e,POL-7D90673715E1,VEHICULOS,2026-05-27T09:47:46.547315+00:00,2027-05-27T09:47:46.547315+00:00,14769.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-cea80e4d,ase-a48a8b6e,POL-36F2C3AD8009,VEHICULOS,2026-04-10T09:47:46.547315+00:00,2027-04-10T09:47:46.547315+00:00,32671.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4fe7ab50,ase-19e4170b,POL-BF96B1C23549,VEHICULOS,2026-03-15T09:47:46.547315+00:00,2027-03-15T09:47:46.547315+00:00,30004.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-5a07c25f,ase-de940012,POL-73EE4C210E08,VEHICULOS,2026-05-04T09:47:46.547315+00:00,2027-05-04T09:47:46.547315+00:00,30367.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-66abfdbe,ase-aa6337c7,POL-D595F9D6F80D,VEHICULOS,2026-04-29T09:47:46.547315+00:00,2027-04-29T09:47:46.547315+00:00,20404.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d3e44a06,ase-a4810567,POL-36706340B17A,VEHICULOS,2026-03-21T09:47:46.547315+00:00,2027-03-21T09:47:46.547315+00:00,39733.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-60799d01,ase-ede8e99e,POL-28D06507D296,VEHICULOS,2026-03-19T09:47:46.547315+00:00,2027-03-19T09:47:46.547315+00:00,14134.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-1e8cd1c2,ase-6796923e,POL-1F2FF0197399,VEHICULOS,2026-04-13T09:47:46.547315+00:00,2027-04-13T09:47:46.547315+00:00,37802.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-a796dcc7,ase-108ad55d,POL-9A84816F36CB,VEHICULOS,2026-05-05T09:47:46.547315+00:00,2027-05-05T09:47:46.547315+00:00,41962.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-30c94cc0,ase-18fe1183,POL-67B12812285D,VEHICULOS,2026-02-27T09:47:46.547315+00:00,2027-02-27T09:47:46.547315+00:00,42151.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ae3cae90,ase-f89310c5,POL-662C75007DB7,VEHICULOS,2026-02-28T09:47:46.547315+00:00,2027-02-28T09:47:46.547315+00:00,12551.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-0a0a8d2a,ase-19d71a4b,POL-675933F0DF8D,VEHICULOS,2026-03-02T09:47:46.547315+00:00,2027-03-02T09:47:46.547315+00:00,25811.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-3130a832,ase-20438ea7,POL-B4C0602FA318,VEHICULOS,2026-03-14T09:47:46.547315+00:00,2027-03-14T09:47:46.547315+00:00,18602.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-634ea192,ase-10a6f653,POL-7D9D8FF355B1,VEHICULOS,2026-04-11T09:47:46.547315+00:00,2027-04-11T09:47:46.547315+00:00,29019.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-48d3f9f7,ase-e7de23de,POL-5C9F7A8E2C61,VEHICULOS,2026-03-18T09:47:46.547315+00:00,2027-03-18T09:47:46.547315+00:00,29226.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d47d3eda,ase-b3ce9333,POL-8C8A6EC43E53,VEHICULOS,2026-04-23T09:47:46.547315+00:00,2027-04-23T09:47:46.547315+00:00,42890.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e58a24c1,ase-474371b9,POL-6E3CAAD98103,VEHICULOS,2026-04-14T09:47:46.547315+00:00,2027-04-14T09:47:46.547315+00:00,35981.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-360d5fbd,ase-6209917b,POL-AD0E91E12D83,VEHICULOS,2026-03-25T09:47:46.547315+00:00,2027-03-25T09:47:46.547315+00:00,39783.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-5a755ba4,ase-3ab82526,POL-F2E779A3BE5B,VEHICULOS,2026-04-04T09:47:46.547315+00:00,2027-04-04T09:47:46.547315+00:00,36399.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-de79cd2b,ase-ee80ca9c,POL-5EBE6C114233,VEHICULOS,2026-04-06T09:47:46.547315+00:00,2027-04-06T09:47:46.547315+00:00,30325.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-09cb2653,ase-fcfd2145,POL-D0886FE6EA6F,VEHICULOS,2026-05-04T09:47:46.547315+00:00,2027-05-04T09:47:46.547315+00:00,20594.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-0ddfc2f5,ase-153a8477,POL-E6B5CDA27F96,VEHICULOS,2026-03-01T09:47:46.547315+00:00,2027-03-01T09:47:46.547315+00:00,26979.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-7f7cbdfb,ase-a0c59b8a,POL-1C3C75596498,VEHICULOS,2026-04-23T09:47:46.547315+00:00,2027-04-23T09:47:46.547315+00:00,27453.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-192267fd,ase-983b9fe0,POL-3BC0AE6F84E4,VEHICULOS,2026-04-02T09:47:46.547315+00:00,2027-04-02T09:47:46.547315+00:00,36961.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-d9964c06,ase-ed45115a,POL-80DA83FE0212,VEHICULOS,2026-05-09T09:47:46.547315+00:00,2027-05-09T09:47:46.547315+00:00,21800.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-3c91b0be,ase-b6eaf7cb,POL-2F21B38581AD,VEHICULOS,2026-05-26T09:47:46.547315+00:00,2027-05-26T09:47:46.547315+00:00,23574.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-38eafb87,ase-6f8de172,POL-88A5E8313D34,VEHICULOS,2026-03-25T09:47:46.547315+00:00,2027-03-25T09:47:46.547315+00:00,20812.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-21fec209,ase-7a8dffa8,POL-0E73CE338359,VEHICULOS,2026-03-22T09:47:46.547315+00:00,2027-03-22T09:47:46.547315+00:00,32691.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-36c71217,ase-2e32a4c3,POL-B33A832A9D38,VEHICULOS,2026-04-19T09:47:46.547315+00:00,2027-04-19T09:47:46.547315+00:00,28447.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
pol-e1b149c3,ase-7593ccb3,POL-1CAEC42F33AB,VEHICULOS,2026-03-16T09:47:46.547315+00:00,2027-03-16T09:47:46.547315+00:00,15126.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-62374715,ase-348324dc,POL-1B4488377449,VEHICULOS,2026-05-15T09:47:46.547315+00:00,2027-05-15T09:47:46.547315+00:00,22704.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-efcdd1ba,ase-13c7cd23,POL-EDCE04F4E818,VEHICULOS,2026-04-30T09:47:46.547315+00:00,2027-04-30T09:47:46.547315+00:00,28665.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-ffa97073,ase-df840c00,POL-64EA7EE7DEFC,VEHICULOS,2026-03-08T09:47:46.547315+00:00,2027-03-08T09:47:46.547315+00:00,18311.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-0b6d3571,ase-f7faa806,POL-7B21B43D1B79,VEHICULOS,2026-04-15T09:47:46.547315+00:00,2027-04-15T09:47:46.547315+00:00,29024.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-4f33a8ec,ase-decc29d4,POL-B929F5E76742,VEHICULOS,2026-04-11T09:47:46.547315+00:00,2027-04-11T09:47:46.547315+00:00,28889.0,,,,,,VEHÍCULOS PESADOS,ACTIVA
pol-45157e51,ase-605ffbec,POL-268D7EB03094,VEHICULOS,2026-05-25T09:47:46.547315+00:00,2027-05-25T09:47:46.547315+00:00,38985.0,,,,,,VEHÍCULOS LIVIANOS,ACTIVA
pol-b8f7a5f3,ase-935217cf,POL-3445035B9285,VEHICULOS,2026-04-13T09:47:46.547315+00:00,2027-04-13T09:47:46.547315+00:00,25038.0,,,,,,TODO RIESGO AUTOMOTRIZ,ACTIVA
