id_siniestro,codigo_siniestro,score_reglas,ml_proba,ml_threshold,ml_alerta,anom_score_0_1,score_final,semaforo,explicacion,cobertura,sucursal,id_proveedor,etiqueta_fraude_simulada
sin-12be7f38,SIN-2026-0779,11,0.06633099261077385,0.75,0,0.15767889544542907,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.07 | Anomalía=0.16,DAÑOS,QUITO,prov-67084ff8,0
sin-be0d43e2,SIN-2026-0780,12,0.48102926983414646,0.75,0,0.04757078415556882,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.48 | Anomalía=0.05,DAÑOS,GUAYAQUIL,prov-c70782ce,0
sin-f047b515,SIN-2026-0781,16,0.9780045184939592,0.75,1,0.6890478944484674,42,AMARILLO,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.98 (alerta) | Anomalía=0.69,ROBO,QUITO,prov-b0d3cc8d,1
sin-3804695c,SIN-2026-0782,18,0.0798253433944988,0.75,0,0.2827668505681743,22,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.08 | Anomalía=0.28,CHOQUE,CUENCA,prov-0776898a,0
sin-5e37082c,SIN-2026-0783,25,0.12672667773230603,0.75,0,0.6604621208466539,34,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.13 | Anomalía=0.66,ROBO,MANTA,prov-7d13740f,0
sin-4674d35a,SIN-2026-0784,24,0.8016902373412084,0.75,1,0.1491419416133494,42,AMARILLO,RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=1.00) (+8) | ML prob=0.80 (alerta) | Anomalía=0.15,ROBO,CUENCA,prov-d3fcaebd,1
sin-68da4e29,SIN-2026-0785,16,0.8112612694713928,0.75,1,0.3379716252475389,36,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.81 (alerta) | Anomalía=0.34,ROBO,QUITO,prov-7d13740f,1
sin-ebdeddc3,SIN-2026-0786,12,0.5278800327617116,0.75,0,0.08658148144025322,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.53 | Anomalía=0.09,DAÑOS,GUAYAQUIL,prov-b28e0eb3,1
sin-912ea2a7,SIN-2026-0787,28,0.02173735293958855,0.75,0,0.5919753873804041,34,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.02 | Anomalía=0.59,CHOQUE,GUAYAQUIL,prov-0776898a,0
sin-d88e33ed,SIN-2026-0788,22,0.08186836506653379,0.75,0,0.5988723660277913,30,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.08 | Anomalía=0.60,ROBO,QUITO,prov-b0d3cc8d,0
sin-954cea6c,SIN-2026-0789,11,0.35770231058515717,0.75,0,0.2883850155368479,21,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.36 | Anomalía=0.29,ROBO,GUAYAQUIL,prov-b6b79676,0
sin-2684a25c,SIN-2026-0790,12,0.28254896576994537,0.75,0,0.10213294768207155,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.28 | Anomalía=0.10,ROBO,MANTA,prov-5ddd5177,0
sin-6afeeca4,SIN-2026-0791,8,0.1576213585970734,0.75,0,0.15603349014121912,13,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.16 | Anomalía=0.16,DAÑOS,MANTA,prov-b845ba48,0
sin-0ee234f8,SIN-2026-0792,21,0.013482002194884657,0.75,0,0.5599487978943561,27,VERDE,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.01 | Anomalía=0.56,CHOQUE,MANTA,prov-b0d3cc8d,0
sin-1a3e8894,SIN-2026-0793,19,0.6395927688502301,0.75,0,0.20047925289016907,34,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.64 | Anomalía=0.20,DAÑOS,QUITO,prov-013f1a2d,1
sin-0fcd8a79,SIN-2026-0794,8,0.09155746840903375,0.75,0,0.06522351976797212,10,VERDE,RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.09 | Anomalía=0.07,CHOQUE,MANTA,prov-f079cfd7,0
sin-bb3d58ee,SIN-2026-0795,11,0.1287231745830263,0.75,0,0.0905801589178615,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.13 | Anomalía=0.09,CHOQUE,MANTA,prov-1f044dba,0
sin-c914dad5,SIN-2026-0796,8,0.049410623156257244,0.75,0,0.09963261917847455,10,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.05 | Anomalía=0.10,CHOQUE,GUAYAQUIL,prov-249f3d32,0
sin-b9c568a5,SIN-2026-0797,20,0.8034138219520903,0.75,1,0.3702101455903441,40,VERDE,Borde de vigencia 11–30d (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.80 (alerta) | Anomalía=0.37,DAÑOS,GUAYAQUIL,prov-b0d3cc8d,1
sin-595d3e70,SIN-2026-0798,16,0.636795894418694,0.75,0,0.10248806338446004,30,VERDE,Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.64 | Anomalía=0.10,ROBO,MANTA,prov-1827e2a3,0
sin-fa2fc25d,SIN-2026-0799,16,0.053937051662216,0.75,0,0.12355145440484142,18,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.05 | Anomalía=0.12,ROBO,MANTA,prov-b0d3cc8d,0
sin-3b5f8752,SIN-2026-0800,12,0.2412948824784288,0.75,0,0.06677652119455715,17,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.24 | Anomalía=0.07,DAÑOS,GUAYAQUIL,prov-3b49193b,0
sin-a0e3d6c5,SIN-2026-0801,26,0.2390540688625876,0.75,0,0.6320538529578588,37,VERDE,Borde de vigencia 11–30d (+4) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.24 | Anomalía=0.63,DAÑOS,GUAYAQUIL,prov-d3fcaebd,0
sin-21e43c41,SIN-2026-0802,12,0.4838012860399514,0.75,0,0.12643227397954387,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.48 | Anomalía=0.13,CHOQUE,CUENCA,prov-013f1a2d,0
sin-50a5bd75,SIN-2026-0803,20,0.21986227421595364,0.75,0,0.43257694341733743,29,VERDE,Borde de vigencia <=10d (+8) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.22 | Anomalía=0.43,CHOQUE,QUITO,prov-c70782ce,0
sin-a91ed7e3,SIN-2026-0804,22,0.16779473402736736,0.75,0,0.5671016320843563,31,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.17 | Anomalía=0.57,DAÑOS,QUITO,prov-1f044dba,0
sin-6bd6a269,SIN-2026-0805,12,0.43375949518665335,0.75,0,0.10186498080233719,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.43 | Anomalía=0.10,DAÑOS,MANTA,prov-b0d3cc8d,0
sin-146f89b6,SIN-2026-0806,18,0.013448963251760577,0.75,0,0.5753140731497237,24,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.01 | Anomalía=0.58,ROBO,MANTA,prov-b0d3cc8d,0
sin-c3da7aae,SIN-2026-0807,28,0.8655071459890322,0.75,1,0.3114461347687798,48,AMARILLO,Borde de vigencia 11–30d (+4) | RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.87 (alerta),ROBO,CUENCA,prov-3b49193b,0
sin-faf0d2b5,SIN-2026-0808,11,0.23598990544641085,0.75,0,0.20792420121488614,18,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.24 | Anomalía=0.21,CHOQUE,GUAYAQUIL,prov-b0d3cc8d,0
sin-3e9a041c,SIN-2026-0809,8,0.04188844249588552,0.75,0,0.25353659610686635,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.04 | Anomalía=0.25,CHOQUE,QUITO,prov-4fff042a,0
sin-e22519e3,SIN-2026-0810,8,0.19689704986828088,0.75,0,0.0938618366215208,13,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.20 | Anomalía=0.09,ROBO,CUENCA,prov-d8cc4eb4,0
sin-2508afcf,SIN-2026-0811,8,0.21489691130376812,0.75,0,0.2301676874891808,15,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.21 | Anomalía=0.23,CHOQUE,CUENCA,prov-ea7fe3bc,0
sin-e576c581,SIN-2026-0812,8,0.07258451974979412,0.75,0,0.28769911934485354,12,VERDE,RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.07 | Anomalía=0.29,ROBO,QUITO,prov-b0d3cc8d,0
sin-92f44dd5,SIN-2026-0813,12,0.511339058079262,0.75,0,0.23629106171046782,25,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.51 | Anomalía=0.24,CHOQUE,MANTA,prov-e9ff4cf2,0
sin-15ceb172,SIN-2026-0814,8,0.07481104362057793,0.75,0,0.4222738787636014,14,VERDE,RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.07 | Anomalía=0.42,ROBO,QUITO,prov-bae1157f,0
sin-f7978809,SIN-2026-0815,15,0.3574268683774724,0.75,0,0.13600328734915537,24,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.87) (+8) | ML prob=0.36 | Anomalía=0.14,ROBO,CUENCA,prov-4a51b585,0
sin-30f3e555,SIN-2026-0816,29,0.907827960529654,0.75,1,0.8581749683380562,56,AMARILLO,Reporte tardío 4–7d (+3) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.91 (alerta) | Anomalía=0.86,DAÑOS,QUITO,prov-c1720687,1
sin-a137e58d,SIN-2026-0817,12,0.3768146002613498,0.75,0,0.15865427919885008,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.38 | Anomalía=0.16,ROBO,GUAYAQUIL,prov-f079cfd7,0
sin-e0f82bbc,SIN-2026-0818,8,0.04324311600551349,0.75,0,0.278038636309148,12,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.04 | Anomalía=0.28,ROBO,MANTA,prov-b6b79676,0
sin-a489760e,SIN-2026-0819,16,0.7817260913213665,0.75,1,0.26613452027651396,34,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.78 (alerta) | Anomalía=0.27,DAÑOS,MANTA,prov-48386eb3,1
sin-bcb36d88,SIN-2026-0820,20,0.31454183379630585,0.75,0,0.3451036088189687,30,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.31 | Anomalía=0.35,ROBO,GUAYAQUIL,prov-67084ff8,0
sin-2cd19247,SIN-2026-0821,8,0.09451085984342984,0.75,0,0.17034235240577056,12,VERDE,RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.09 | Anomalía=0.17,CHOQUE,QUITO,prov-b0d3cc8d,0
sin-3271c425,SIN-2026-0822,12,0.03934478728643088,0.75,0,0.1861281669507308,15,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.04 | Anomalía=0.19,ROBO,MANTA,prov-7d784f3a,0
sin-2ab84284,SIN-2026-0823,22,0.07165961116879527,0.75,0,0.6627814990793626,30,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.07 | Anomalía=0.66,CHOQUE,MANTA,prov-1f044dba,0
sin-85d2fe97,SIN-2026-0824,8,0.11988989807298085,0.75,0,0.06019989618579252,11,VERDE,RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.12 | Anomalía=0.06,ROBO,CUENCA,prov-4fff042a,0
sin-ef7ad01d,SIN-2026-0825,24,0.7092884171319608,0.75,0,0.32541754341460594,41,AMARILLO,RF-06: Robo con reporte tardío >4d (+8) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.89) (+8) | ML prob=0.71 | Anomalía=0.33,ROBO,GUAYAQUIL,prov-e90c55e9,0
sin-a7671782,SIN-2026-0826,16,0.532784108459858,0.75,0,0.15795272351761286,28,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | Narrativa moderadamente similar (max_sim=0.85) (+4) | ML prob=0.53 | Anomalía=0.16,ROBO,MANTA,prov-24e38d8f,0
sin-a823c364,SIN-2026-0827,8,0.08042997869571493,0.75,0,0.18068934428240332,11,VERDE,RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.08 | Anomalía=0.18,DAÑOS,QUITO,prov-7d13740f,0
sin-0d190995,SIN-2026-0828,12,0.5757474745474076,0.75,0,0.14878605727848146,25,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.58 | Anomalía=0.15,DAÑOS,CUENCA,prov-7d13740f,0
sin-826e8a62,SIN-2026-0829,11,0.06325601559098915,0.75,0,0.1582317277215096,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.06 | Anomalía=0.16,CHOQUE,QUITO,prov-bae1157f,0
sin-23c01cfc,SIN-2026-0830,18,0.037757925611992024,0.75,0,0.11301566612995799,20,VERDE,RF-03: Proveedor en lista restrictiva (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.04 | Anomalía=0.11,DAÑOS,GUAYAQUIL,prov-0776898a,0
sin-41824396,SIN-2026-0831,8,0.06081380363715536,0.75,0,0.06792060428828292,10,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.06 | Anomalía=0.07,ROBO,MANTA,prov-f079cfd7,0
sin-3f2163b5,SIN-2026-0832,22,0.02097850865503813,0.75,0,0.74743699874111,30,VERDE,Borde de vigencia 11–30d (+4) | RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.02 | Anomalía=0.75,DAÑOS,GUAYAQUIL,prov-a0a6b95e,0
sin-8af59ba4,SIN-2026-0833,12,0.2445071672596602,0.75,0,0.24471769126987228,19,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.24 | Anomalía=0.24,ROBO,QUITO,prov-7d784f3a,0
sin-24f452fd,SIN-2026-0834,12,0.3851299475238234,0.75,0,0.18092608104242755,22,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.39 | Anomalía=0.18,ROBO,GUAYAQUIL,prov-b6b79676,0
sin-b1d94446,SIN-2026-0835,19,0.4464030480316557,0.75,0,0.26812219308758417,31,VERDE,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.45 | Anomalía=0.27,CHOQUE,MANTA,prov-f079cfd7,0
sin-d5f437b7,SIN-2026-0836,16,0.3303348370044028,0.75,0,0.19235798335687873,25,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.33 | Anomalía=0.19,ROBO,CUENCA,prov-d0f96c49,0
sin-b16f11af,SIN-2026-0837,15,0.5113255765805717,0.75,0,0.15835597455830064,27,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.51 | Anomalía=0.16,CHOQUE,MANTA,prov-cd675ee2,0
sin-e39f3b55,SIN-2026-0838,29,0.9897212772390439,0.75,1,0.7038440373206315,56,AMARILLO,Reporte tardío 4–7d (+3) | RF-03: Proveedor en lista restrictiva (+10) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.99 (alerta) | Anomalía=0.70,CHOQUE,QUITO,prov-0776898a,1
sin-e5e88a58,SIN-2026-0839,23,0.9936431536005538,0.75,1,0.6158157082514903,49,AMARILLO,Borde de vigencia 11–30d (+4) | Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.99 (alerta) | Anomalía=0.62,ROBO,GUAYAQUIL,prov-1827e2a3,1
sin-d015d7ae,SIN-2026-0840,12,0.2888449842210908,0.75,0,0.039306064796177737,18,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.29 | Anomalía=0.04,CHOQUE,MANTA,prov-7d13740f,0
sin-254183f7,SIN-2026-0841,16,0.11725060602276674,0.75,0,0.17663419477725842,20,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.12 | Anomalía=0.18,ROBO,CUENCA,prov-101c01bc,0
sin-f674edfd,SIN-2026-0842,8,0.032838858122515184,0.75,0,0.2424516879630206,11,VERDE,RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.03 | Anomalía=0.24,DAÑOS,GUAYAQUIL,prov-48386eb3,0
sin-4cdbd51b,SIN-2026-0843,8,0.019113782863531558,0.75,0,0.23700911786484485,11,VERDE,RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.02 | Anomalía=0.24,CHOQUE,CUENCA,prov-7d13740f,0
sin-e1cf1d52,SIN-2026-0844,16,0.8458256632347637,0.75,1,0.6903841584967445,40,VERDE,Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.85 (alerta) | Anomalía=0.69,CHOQUE,CUENCA,prov-7d13740f,1
sin-4b907c0e,SIN-2026-0845,8,0.24296038141195078,0.75,0,0.35541126161875897,16,VERDE,RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.24 | Anomalía=0.36,ROBO,CUENCA,prov-b0d3cc8d,0
sin-37704499,SIN-2026-0846,16,0.27618589210693834,0.75,0,0.42602747376852906,26,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.28 | Anomalía=0.43,ROBO,MANTA,prov-7d13740f,0
sin-8781f4f0,SIN-2026-0847,16,0.10666634203677057,0.75,0,0.1979522546925674,20,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.11 | Anomalía=0.20,ROBO,QUITO,prov-c70782ce,0
sin-a22b131a,SIN-2026-0848,15,0.5991960983720592,0.75,0,0.0879164306344231,28,VERDE,Reporte tardío 4–7d (+3) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.60 | Anomalía=0.09,DAÑOS,QUITO,prov-c70782ce,0
sin-ab80a399,SIN-2026-0849,12,0.34829018392235683,0.75,0,0.15578339785473863,21,VERDE,Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.35 | Anomalía=0.16,ROBO,CUENCA,prov-a0a6b95e,0
sin-41b381e2,SIN-2026-0850,19,0.5978532793682879,0.75,0,0.17347675474653898,33,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.60 | Anomalía=0.17,ROBO,MANTA,prov-5ddd5177,0
sin-8f6f3649,SIN-2026-0851,20,0.3589280905739807,0.75,0,0.155001750214281,29,VERDE,RF-06: Robo con reporte tardío >4d (+8) | Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.36 | Anomalía=0.16,ROBO,MANTA,prov-5ddd5177,0
sin-1b328a4b,SIN-2026-0852,23,0.9957899150655241,0.75,1,0.6892580106589973,50,AMARILLO,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | Historial asegurado >=3 (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=1.00 (alerta) | Anomalía=0.69,CHOQUE,CUENCA,prov-b0d3cc8d,1
sin-4fbd3f81,SIN-2026-0853,12,0.09490096895407377,0.75,0,0.17674211182586588,16,VERDE,Borde de vigencia 11–30d (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.09 | Anomalía=0.18,DAÑOS,QUITO,prov-1f044dba,0
sin-6fb795ea,SIN-2026-0854,11,0.04465158138984321,0.75,0,0.23204875847178932,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.91) (+8) | ML prob=0.04 | Anomalía=0.23,DAÑOS,GUAYAQUIL,prov-dcd901e4,0
sin-95604819,SIN-2026-0855,15,0.5658193802436141,0.75,0,0.31860946779077715,30,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.57 | Anomalía=0.32,ROBO,GUAYAQUIL,prov-daaaf317,0
sin-99af6203,SIN-2026-0856,8,0.2681778095770045,0.75,0,0.2543577241631369,16,VERDE,RF-07: Narrativa similar (max_sim=0.99) (+8) | ML prob=0.27 | Anomalía=0.25,CHOQUE,GUAYAQUIL,prov-f079cfd7,0
sin-541aa844,SIN-2026-0857,8,0.030428683335904594,0.75,0,0.24943612602838972,11,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.03 | Anomalía=0.25,DAÑOS,CUENCA,prov-c70782ce,0
sin-5c981995,SIN-2026-0858,16,0.27528424866324525,0.75,0,0.10139004750595039,23,VERDE,RF-06: Robo con reporte tardío >4d (+8) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.28 | Anomalía=0.10,ROBO,QUITO,prov-7d784f3a,0
sin-2b7708b0,SIN-2026-0859,22,0.9423678924070392,0.75,1,0.8317031308813987,49,AMARILLO,Reporte tardío 4–7d (+3) | Historial asegurado >=3 (+8) | Reclamo >=70% suma asegurada (+3) | RF-07: Narrativa similar (max_sim=0.94) (+8) | ML prob=0.94 (alerta) | Anomalía=0.83,ROBO,CUENCA,prov-4f575400,1
sin-a8ea0d94,SIN-2026-0860,8,0.02729832531602198,0.75,0,0.1303606642602897,10,VERDE,RF-07: Narrativa similar (max_sim=0.90) (+8) | ML prob=0.03 | Anomalía=0.13,ROBO,QUITO,prov-48386eb3,0
sin-16711231,SIN-2026-0861,12,0.30260486764573,0.75,0,0.08749606040454136,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.30 | Anomalía=0.09,CHOQUE,MANTA,prov-67084ff8,0
sin-8918a3c1,SIN-2026-0862,11,0.06862632527125434,0.75,0,0.17073600581656512,14,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.92) (+8) | ML prob=0.07 | Anomalía=0.17,CHOQUE,QUITO,prov-cd675ee2,0
sin-1817476e,SIN-2026-0863,18,0.007368351539106635,0.75,0,0.7099282126204033,25,VERDE,RF-02: Evidencia documental (adulteración/inconsistencia) (+10) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.01 | Anomalía=0.71,ROBO,CUENCA,prov-7d13740f,0
sin-ce8ab128,SIN-2026-0864,8,0.05696288925060259,0.75,0,0.09956976834661248,10,VERDE,RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.06 | Anomalía=0.10,DAÑOS,QUITO,prov-4fff042a,0
sin-e2d7fca7,SIN-2026-0865,12,0.3859501599139471,0.75,0,0.11938305268729349,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.98) (+8) | ML prob=0.39 | Anomalía=0.12,ROBO,CUENCA,prov-e90c55e9,0
sin-e4bb37d8,SIN-2026-0866,8,0.07276348661913801,0.75,0,0.037163806613174956,10,VERDE,RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.07 | Anomalía=0.04,DAÑOS,GUAYAQUIL,prov-1f044dba,0
sin-7598681c,SIN-2026-0867,15,0.13472574597169254,0.75,0,0.2868668769178885,21,VERDE,Reporte tardío 4–7d (+3) | Docs incompletos (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.13 | Anomalía=0.29,DAÑOS,QUITO,prov-d3fcaebd,0
sin-59142fc2,SIN-2026-0868,11,0.06455644371062985,0.75,0,0.23812201457581778,15,VERDE,Reporte tardío 4–7d (+3) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.06 | Anomalía=0.24,CHOQUE,GUAYAQUIL,prov-dcd901e4,0
sin-af57f1cc,SIN-2026-0869,12,0.20389133702026482,0.75,0,0.2829424614410412,19,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.97) (+8) | ML prob=0.20 | Anomalía=0.28,CHOQUE,MANTA,prov-e90c55e9,0
sin-6903c4a6,SIN-2026-0870,12,0.38249808998699614,0.75,0,0.07817655675695982,20,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.95) (+8) | ML prob=0.38 | Anomalía=0.08,CHOQUE,GUAYAQUIL,prov-9ff54158,0
sin-eb27b03a,SIN-2026-0871,12,0.28500974892626424,0.75,0,0.3115401472806333,21,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.93) (+8) | ML prob=0.29 | Anomalía=0.31,DAÑOS,QUITO,prov-d0f96c49,0
sin-f6674517,SIN-2026-0872,12,0.4274894216304921,0.75,0,0.2573196711069914,23,VERDE,Historial asegurado =2 (+4) | RF-07: Narrativa similar (max_sim=0.96) (+8) | ML prob=0.43 | Anomalía=0.26,ROBO,GUAYAQUIL,prov-e90c55e9,0
